d,total_sales,date,month,year,event_name_1,event_type_1,snap_CA,snap_TX,snap_WI,wm_yr_wk,day_of_week,is_weekend,day_of_year,week_of_year,is_holiday,is_snap_day,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_30,month_sin,month_cos,day_sin,day_cos,avg_price,price_lag_7,price_change
d_1555,47052,2015-05-02,5,2015,,,1,0,1,11514,5,1,122,18,0,1,43598.0,42516.0,48419.0,36264.0,35758.07142857143,37086.0,0.49999999999999994,-0.8660254037844387,0.8631421280499114,-0.5049610547215204,4.482930461374817,4.48300714879468,-0.0017106245276399257
d_1556,49102,2015-05-03,5,2015,,,1,1,1,11514,6,1,123,18,0,1,43406.0,44359.0,41636.0,37077.71428571428,36096.857142857145,37252.46666666667,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,4.482930461374817,4.48300714879468,0.0
d_1557,38169,2015-05-04,5,2015,,,1,0,0,11514,0,0,124,19,0,1,33444.0,33118.0,36215.0,37752.71428571428,36457.642857142855,36910.8,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786,4.482930461374817,4.48300714879468,0.0
d_1558,35089,2015-05-05,5,2015,Cinco De Mayo,Cultural,1,1,1,11514,1,0,125,19,1,1,29750.0,30227.0,33911.0,38515.42857142857,36804.92857142857,36692.566666666666,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719,4.482930461374817,4.48300714879468,0.0
d_1559,35296,2015-05-06,5,2015,,,1,1,1,11514,2,0,126,19,0,1,28667.0,30382.0,34149.0,39462.42857142857,37155.92857142857,36661.933333333334,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186,4.482930461374817,4.48300714879468,0.0
d_1560,33321,2015-05-07,5,2015,,,1,1,0,11514,3,0,127,19,0,1,30553.0,30658.0,34437.0,39857.857142857145,37346.142857142855,36642.26666666667,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,4.482930461374817,4.48300714879468,0.0
d_1561,37424,2015-05-08,5,2015,,,1,0,1,11514,4,0,128,19,0,1,40976.0,34423.0,36853.0,39350.42857142857,37560.5,36751.433333333334,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,4.482930461374817,4.48300714879468,0.0
d_1562,47269,2015-05-09,5,2015,,,1,1,1,11515,5,1,129,19,0,1,47052.0,43598.0,45272.0,39381.42857142857,37822.71428571428,37179.166666666664,0.49999999999999994,-0.8660254037844387,0.7961828637826158,-0.6050560696488488,4.483950568068567,4.482930461374817,0.022755353948489265
d_1563,38030,2015-05-10,5,2015,Mother's day,Cultural,1,0,0,11515,6,1,130,19,1,1,49102.0,43406.0,47180.0,37799.71428571428,37438.71428571428,37218.4,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031,4.483950568068567,4.482930461374817,0.0
d_1564,37192,2015-05-11,5,2015,,,0,1,1,11515,0,0,131,20,0,1,38169.0,33444.0,34494.0,37660.142857142855,37706.42857142857,36949.066666666666,0.49999999999999994,-0.8660254037844387,0.7748840413670407,-0.6321034111873487,4.483950568068567,4.482930461374817,0.0
d_1565,35033,2015-05-12,5,2015,,,0,1,1,11515,1,0,132,20,0,1,35089.0,29750.0,33597.0,37652.142857142855,38083.78571428572,36544.166666666664,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,4.483950568068567,4.482930461374817,0.0
d_1566,33685,2015-05-13,5,2015,,,0,1,0,11515,2,0,133,20,0,1,35296.0,28667.0,34690.0,37422.0,38442.21428571428,36517.2,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488,4.483950568068567,4.482930461374817,0.0
d_1567,32054,2015-05-14,5,2015,,,0,0,1,11515,3,0,134,20,0,1,33321.0,30553.0,31431.0,37241.0,38549.42857142857,36465.76666666667,0.49999999999999994,-0.8660254037844387,0.7412220108485958,-0.6712599575675313,4.483950568068567,4.482930461374817,0.0
d_1568,37764,2015-05-15,5,2015,,,0,1,1,11515,4,0,135,20,0,1,37424.0,40976.0,33059.0,37289.57142857143,38320.0,36568.23333333333,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,4.483950568068567,4.482930461374817,0.0
d_1569,44336,2015-05-16,5,2015,,,0,0,0,11516,5,1,136,20,0,0,47269.0,47052.0,42516.0,36870.57142857143,38126.0,36998.4,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,4.484656879027436,4.483950568068567,0.015751979156464202
d_1570,44493,2015-05-17,5,2015,,,0,0,0,11516,6,1,137,20,0,0,38030.0,49102.0,44359.0,37793.857142857145,37796.78571428572,37379.53333333333,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596,4.484656879027436,4.483950568068567,0.0
d_1571,34296,2015-05-18,5,2015,,,0,0,0,11516,0,0,138,21,0,0,37192.0,38169.0,33118.0,37380.142857142855,37520.142857142855,37105.53333333333,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,4.484656879027436,4.483950568068567,0.0
d_1572,30671,2015-05-19,5,2015,,,0,0,0,11516,1,0,139,21,0,0,35033.0,35089.0,30227.0,36757.0,37204.57142857143,36649.26666666667,0.49999999999999994,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,4.484656879027436,4.483950568068567,0.0
d_1573,31158,2015-05-20,5,2015,,,0,0,0,11516,2,0,140,21,0,0,33685.0,35296.0,30382.0,36396.0,36909.0,36583.933333333334,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607,4.484656879027436,4.483950568068567,0.0
d_1574,30601,2015-05-21,5,2015,,,0,0,0,11516,3,0,141,21,0,0,32054.0,33321.0,30658.0,36188.42857142857,36714.71428571428,36596.4,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,4.484656879027436,4.483950568068567,0.0
d_1575,36267,2015-05-22,5,2015,,,0,0,0,11516,4,0,142,21,0,0,37764.0,37424.0,34423.0,35974.57142857143,36632.07142857143,36792.566666666666,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159,4.484656879027436,4.483950568068567,0.0
d_1576,39975,2015-05-23,5,2015,,,0,0,0,11517,5,1,143,21,0,0,44336.0,47269.0,43598.0,35351.57142857143,36111.07142857143,37103.13333333333,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.7775971469736269,4.480791719029036,4.484656879027436,-0.0861863037164623
d_1577,37426,2015-05-24,5,2015,,,0,0,0,11517,6,1,144,21,0,0,44493.0,38030.0,43406.0,34342.0,36067.92857142857,37203.23333333333,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,4.480791719029036,4.484656879027436,0.0
d_1578,37817,2015-05-25,5,2015,MemorialDay,National,0,0,0,11517,0,0,145,22,1,0,34296.0,37192.0,33444.0,34845.0,36112.57142857143,37010.53333333333,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,4.480791719029036,4.484656879027436,0.0
d_1579,30879,2015-05-26,5,2015,,,0,0,0,11517,1,0,146,22,0,0,30671.0,35033.0,29750.0,34874.71428571428,35815.857142857145,36592.96666666667,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,4.480791719029036,4.484656879027436,0.0
d_1580,30097,2015-05-27,5,2015,,,0,0,0,11517,2,0,147,22,0,0,31158.0,33685.0,28667.0,34723.142857142855,35559.57142857143,36481.4,0.49999999999999994,-0.8660254037844387,0.5737722679043246,-0.8190148866680801,4.480791719029036,4.484656879027436,0.0
d_1581,30216,2015-05-28,5,2015,,,0,0,0,11517,3,0,148,22,0,0,30601.0,32054.0,30553.0,34668.142857142855,35428.28571428572,36496.933333333334,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,4.480791719029036,4.484656879027436,0.0
d_1582,32925,2015-05-29,5,2015,,,0,0,0,11517,4,0,149,22,0,0,36267.0,37764.0,40976.0,34190.71428571428,35082.642857142855,36638.86666666667,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,4.480791719029036,4.484656879027436,0.0
d_1583,40938,2015-05-30,5,2015,,,0,0,0,11518,5,1,150,22,0,0,39975.0,44336.0,47052.0,34328.28571428572,34839.92857142857,36985.03333333333,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311,4.479947205173893,4.480791719029036,-0.01884742492173075
d_1584,43463,2015-05-31,5,2015,,,0,0,0,11518,6,1,151,22,0,0,37426.0,44493.0,49102.0,35190.71428571428,34766.357142857145,37067.933333333334,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,4.479947205173893,4.480791719029036,0.0
d_1585,38654,2015-06-01,6,2015,,,1,1,0,11518,0,0,152,23,0,1,37817.0,34296.0,38169.0,35310.28571428572,35077.642857142855,36788.0,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206,4.479947205173893,4.480791719029036,0.0
d_1586,37424,2015-06-02,6,2015,,,1,0,1,11518,1,0,153,23,0,1,30879.0,30671.0,35089.0,36245.28571428572,35560.0,36398.73333333333,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808,4.479947205173893,4.480791719029036,0.0
d_1587,37990,2015-06-03,6,2015,,,1,1,1,11518,2,0,154,23,0,1,30097.0,31158.0,35296.0,37372.857142857145,36048.0,36392.76666666667,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,4.479947205173893,4.480791719029036,0.0
d_1588,34922,2015-06-04,6,2015,NBAFinalsStart,Sporting,1,0,0,11518,3,0,155,23,1,1,30216.0,30601.0,33321.0,38045.142857142855,36356.642857142855,36387.2,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,4.479947205173893,4.480791719029036,0.0
d_1589,39889,2015-06-05,6,2015,,,1,1,1,11518,4,0,156,23,0,1,32925.0,36267.0,37424.0,39040.0,36615.357142857145,36540.3,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,4.479947205173893,4.480791719029036,0.0
d_1590,47507,2015-06-06,6,2015,,,1,1,1,11519,5,1,157,23,0,1,40938.0,39975.0,47269.0,39978.42857142857,37153.357142857145,37013.166666666664,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974,4.481803521962801,4.479947205173893,0.04143613091609488
d_1591,48426,2015-06-07,6,2015,,,1,1,0,11519,6,1,158,23,0,1,43463.0,37426.0,38030.0,40687.42857142857,37939.07142857143,37379.9,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707273,4.481803521962801,4.479947205173893,0.0
d_1592,39922,2015-06-08,6,2015,,,1,0,1,11519,0,0,159,24,0,1,38654.0,37817.0,37192.0,40868.57142857143,38089.42857142857,37135.0,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,4.481803521962801,4.479947205173893,0.0
d_1593,38184,2015-06-09,6,2015,,,1,1,1,11519,1,0,160,24,0,1,37424.0,30879.0,35033.0,40977.142857142855,38611.21428571428,37140.13333333333,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498,4.481803521962801,4.479947205173893,0.0
d_1594,35176,2015-06-10,6,2015,,,1,0,0,11519,2,0,161,24,0,1,37990.0,30097.0,33685.0,40575.142857142855,38974.0,37072.933333333334,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,4.481803521962801,4.479947205173893,0.0
d_1595,35585,2015-06-11,6,2015,,,0,1,1,11519,3,0,162,24,0,1,34922.0,30216.0,32054.0,40669.857142857145,39357.5,37091.333333333336,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641,4.481803521962801,4.479947205173893,0.0
d_1596,40282,2015-06-12,6,2015,,,0,1,1,11519,4,0,163,24,0,1,39889.0,32925.0,37764.0,40726.0,39883.0,37311.23333333333,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,4.481803521962801,4.479947205173893,0.0
d_1597,44853,2015-06-13,6,2015,,,0,1,0,11520,5,1,164,24,0,1,47507.0,40938.0,44336.0,40346.857142857145,40162.642857142855,37737.86666666667,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,4.4835976393788535,4.481803521962801,0.040031148337060785
d_1598,48981,2015-06-14,6,2015,,,0,0,1,11520,6,1,165,24,0,1,48426.0,43463.0,44493.0,40426.142857142855,40556.78571428572,38111.76666666667,1.2246467991473532e-16,-1.0,0.29671281927349075,-0.9549667548552551,4.4835976393788535,4.481803521962801,0.0
d_1599,47580,2015-06-15,6,2015,,,0,1,1,11520,0,0,166,25,0,1,39922.0,38654.0,34296.0,41520.142857142855,41194.357142857145,38219.9,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447,4.4835976393788535,4.481803521962801,0.0
d_1600,31698,2015-06-16,6,2015,NBAFinalsEnd,Sporting,0,0,0,11520,1,0,167,25,1,0,38184.0,37424.0,30671.0,40593.57142857143,40785.357142857145,37793.4,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435,4.4835976393788535,4.481803521962801,0.0
d_1601,31478,2015-06-17,6,2015,,,0,0,0,11520,2,0,168,25,0,0,35176.0,37990.0,31158.0,40065.28571428572,40320.21428571428,37699.46666666667,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,4.4835976393788535,4.481803521962801,0.0
d_1602,34425,2015-06-18,6,2015,Ramadan starts,Religious,0,0,0,11520,3,0,169,25,1,0,35585.0,34922.0,30601.0,39899.57142857143,40284.71428571428,37824.6,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,4.4835976393788535,4.481803521962801,0.0
d_1603,37829,2015-06-19,6,2015,,,0,0,0,11520,4,0,170,25,0,0,40282.0,39889.0,36267.0,39549.142857142855,40137.57142857143,38046.96666666667,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,4.4835976393788535,4.481803521962801,0.0
d_1604,44255,2015-06-20,6,2015,,,0,0,0,11521,5,1,171,25,0,0,44853.0,47507.0,39975.0,39463.71428571428,39905.28571428572,38502.1,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632,4.484497082385521,4.4835976393788535,0.020060743157856997
d_1605,41413,2015-06-21,6,2015,Father's day,Cultural,0,0,0,11521,6,1,172,25,1,0,48981.0,48426.0,37426.0,38382.57142857143,39404.357142857145,38673.63333333333,1.2246467991473532e-16,-1.0,0.1797665857255624,-0.9837092937736097,4.484497082385521,4.4835976393788535,0.0
d_1606,34846,2015-06-22,6,2015,,,0,0,0,11521,0,0,173,26,0,0,47580.0,39922.0,37817.0,36563.42857142857,39041.78571428572,38502.666666666664,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,4.484497082385521,4.4835976393788535,0.0
d_1607,33071,2015-06-23,6,2015,,,0,0,0,11521,1,0,174,26,0,0,31698.0,38184.0,30879.0,36759.57142857143,38676.57142857143,38357.5,1.2246467991473532e-16,-1.0,0.1457991969198751,-0.9893142039703663,4.484497082385521,4.4835976393788535,0.0
d_1608,31622,2015-06-24,6,2015,,,0,0,0,11521,2,0,175,26,0,0,31478.0,35176.0,30097.0,36780.142857142855,38422.71428571428,38151.0,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929,4.484497082385521,4.4835976393788535,0.0
d_1609,32376,2015-06-25,6,2015,,,0,0,0,11521,3,0,176,26,0,0,34425.0,35585.0,30216.0,36487.42857142857,38193.5,38200.9,1.2246467991473532e-16,-1.0,0.11165900712169512,-0.993746580436178,4.484497082385521,4.4835976393788535,0.0
d_1610,35945,2015-06-26,6,2015,,,0,0,0,11521,4,0,177,26,0,0,37829.0,40282.0,32925.0,36218.28571428572,37883.71428571428,38395.833333333336,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752,4.484497082385521,4.4835976393788535,0.0
d_1611,42213,2015-06-27,6,2015,,,0,0,0,11522,5,1,178,26,0,0,44255.0,44853.0,40938.0,35926.57142857143,37695.142857142855,38795.73333333333,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,4.484790663941452,4.484497082385521,0.006546588180089685
d_1612,42946,2015-06-28,6,2015,,,0,0,0,11522,6,1,179,26,0,0,41413.0,48981.0,43463.0,36145.57142857143,37264.07142857143,39129.76666666667,1.2246467991473532e-16,-1.0,0.06021327736579302,-0.9981855344718586,4.484790663941452,4.484497082385521,0.0
d_1613,33928,2015-06-29,6,2015,,,0,0,0,11522,0,0,180,27,0,0,34846.0,47580.0,38654.0,36014.42857142857,36288.92857142857,38896.1,1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223,4.484790663941452,4.484497082385521,0.0
d_1614,32179,2015-06-30,6,2015,,,0,0,0,11522,1,0,181,27,0,0,33071.0,31698.0,37424.0,35887.0,36323.28571428572,38519.96666666667,1.2246467991473532e-16,-1.0,0.02581844022713308,-0.9996666485105112,4.484790663941452,4.484497082385521,0.0
d_1615,38077,2015-07-01,7,2015,,,1,1,0,11522,2,0,182,27,0,1,31622.0,31478.0,37990.0,36809.142857142855,36794.642857142855,38500.73333333333,-0.4999999999999997,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,4.484790663941452,4.484497082385521,0.0
d_1616,41844,2015-07-02,7,2015,,,1,0,1,11522,3,0,183,27,0,1,32376.0,34425.0,34922.0,38161.71428571428,37324.57142857143,38648.066666666666,-0.4999999999999997,-0.8660254037844388,-0.008606996888688009,-0.9999629591162655,4.484790663941452,4.484497082385521,0.0
d_1617,54154,2015-07-03,7,2015,,,1,1,1,11522,4,0,184,27,0,1,35945.0,37829.0,39889.0,40763.0,38490.642857142855,39186.86666666667,-0.4999999999999997,-0.8660254037844388,-0.02581844022713239,-0.9996666485105112,4.484790663941452,4.484497082385521,0.0
d_1618,37489,2015-07-04,7,2015,IndependenceDay,National,1,0,0,11523,5,1,185,27,1,1,42213.0,44255.0,47507.0,40088.142857142855,38007.357142857145,39272.433333333334,-0.4999999999999997,-0.8660254037844388,-0.04302223300453034,-0.99907411510223,4.484272107049867,4.484790663941452,-0.011562566247624861
d_1619,43532,2015-07-05,7,2015,,,1,1,1,11523,6,1,186,27,0,1,42946.0,41413.0,48426.0,40171.857142857145,38158.71428571428,39393.86666666667,-0.4999999999999997,-0.8660254037844388,-0.060213277365792774,-0.9981855344718586,4.484272107049867,4.484790663941452,0.0
d_1620,41538,2015-07-06,7,2015,,,1,1,1,11523,0,0,187,28,0,1,33928.0,34846.0,39922.0,41259.0,38636.71428571428,39194.9,-0.4999999999999997,-0.8660254037844388,-0.07738647923346322,-0.9970011699250151,4.484272107049867,4.484790663941452,0.0
d_1621,37355,2015-07-07,7,2015,,,1,1,0,11523,1,0,188,28,0,1,32179.0,33071.0,38184.0,41998.42857142857,38942.71428571428,38825.86666666667,-0.4999999999999997,-0.8660254037844388,-0.09453674981719933,-0.9955213724144752,4.484272107049867,4.484790663941452,0.0
d_1622,36049,2015-07-08,7,2015,,,1,0,1,11523,2,0,189,28,0,1,38077.0,31622.0,35176.0,41708.71428571428,39258.92857142857,38696.76666666667,-0.4999999999999997,-0.8660254037844388,-0.11165900712169444,-0.9937465804361781,4.484272107049867,4.484790663941452,0.0
d_1623,38210,2015-07-09,7,2015,,,1,1,1,11523,3,0,190,28,0,1,41844.0,32376.0,35585.0,41189.57142857143,39675.642857142855,38697.63333333333,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,4.484272107049867,4.484790663941452,0.0
d_1624,39895,2015-07-10,7,2015,,,1,0,0,11523,4,0,191,28,0,1,54154.0,35945.0,40282.0,39152.57142857143,39957.78571428572,38854.933333333334,-0.4999999999999997,-0.8660254037844388,-0.14579919691987442,-0.9893142039703664,4.484272107049867,4.484790663941452,0.0
d_1625,47405,2015-07-11,7,2015,,,0,1,1,11524,5,1,192,28,0,1,37489.0,42213.0,44853.0,40569.142857142855,40328.642857142855,39248.933333333334,-0.4999999999999997,-0.8660254037844388,-0.16280701293851646,-0.9866579328916572,4.48488664821405,4.484272107049867,0.01370436827901056
d_1626,49594,2015-07-12,7,2015,,,0,1,1,11524,6,1,193,28,0,1,43532.0,42946.0,48981.0,41435.142857142855,40803.5,39559.333333333336,-0.4999999999999997,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098,4.48488664821405,4.484272107049867,0.0
d_1627,39058,2015-07-13,7,2015,,,0,1,0,11524,0,0,194,29,0,1,41538.0,33928.0,47580.0,41080.857142857145,41169.92857142857,39366.166666666664,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321,4.48488664821405,4.484272107049867,0.0
d_1628,36831,2015-07-14,7,2015,,,0,0,1,11524,1,0,195,29,0,1,37355.0,32179.0,31698.0,41006.0,41502.21428571428,38961.166666666664,-0.4999999999999997,-0.8660254037844388,-0.2135209154397959,-0.9769384927771817,4.48488664821405,4.484272107049867,0.0
d_1629,38095,2015-07-15,7,2015,,,0,1,1,11524,2,0,196,29,0,1,36049.0,38077.0,31478.0,41298.28571428572,41503.5,38645.0,-0.4999999999999997,-0.8660254037844388,-0.23030567023061196,-0.973118337233262,4.48488664821405,4.484272107049867,0.0
d_1630,37478,2015-07-16,7,2015,,,0,0,0,11524,3,0,197,29,0,0,38210.0,41844.0,34425.0,41193.71428571428,41191.642857142855,38837.666666666664,-0.4999999999999997,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,4.48488664821405,4.484272107049867,0.0
d_1631,41847,2015-07-17,7,2015,,,0,0,0,11524,4,0,198,29,0,0,39895.0,54154.0,37829.0,41472.57142857143,40312.57142857143,39183.3,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,-0.9646141756912435,4.48488664821405,4.484272107049867,0.0
d_1632,45660,2015-07-18,7,2015,Eid al-Fitr,Religious,0,0,0,11525,5,1,199,29,1,0,47405.0,37489.0,44255.0,41223.28571428572,40896.21428571428,39557.8,-0.4999999999999997,-0.8660254037844388,-0.2802306751992161,-0.9599326896597445,4.484685863011894,4.48488664821405,-0.0044769292493973545
d_1633,47784,2015-07-19,7,2015,,,0,0,0,11525,6,1,200,29,0,0,49594.0,43532.0,41413.0,40964.71428571428,41199.92857142857,39889.63333333333,-0.4999999999999997,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,4.484685863011894,4.48488664821405,0.0
d_1634,37547,2015-07-20,7,2015,,,0,0,0,11525,0,0,201,30,0,0,39058.0,41538.0,34846.0,40748.857142857145,40914.857142857145,39666.03333333333,-0.4999999999999997,-0.8660254037844388,-0.3131070409358267,-0.9497178427914317,4.484685863011894,4.48488664821405,0.0
d_1635,34138,2015-07-21,7,2015,,,0,0,0,11525,1,0,202,30,0,0,36831.0,37355.0,33071.0,40364.142857142855,40685.07142857143,39423.53333333333,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,4.484685863011894,4.48488664821405,0.0
d_1636,33376,2015-07-22,7,2015,,,0,0,0,11525,2,0,203,30,0,0,38095.0,36049.0,31622.0,39690.0,40494.142857142855,39374.53333333333,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,4.484685863011894,4.48488664821405,0.0
d_1637,34195,2015-07-23,7,2015,,,0,0,0,11525,3,0,204,30,0,0,37478.0,38210.0,32376.0,39221.0,40207.357142857145,39412.0,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,4.484685863011894,4.48488664821405,0.0
d_1638,38441,2015-07-24,7,2015,,,0,0,0,11525,4,0,205,30,0,0,41847.0,39895.0,35945.0,38734.42857142857,40103.5,39639.3,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,4.484685863011894,4.48488664821405,0.0
d_1639,42624,2015-07-25,7,2015,,,0,0,0,11526,5,1,206,30,0,0,45660.0,47405.0,42213.0,38300.71428571428,39762.0,39980.9,-0.4999999999999997,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105,4.48127140974967,4.484685863011894,-0.07613584020198516
d_1640,44192,2015-07-26,7,2015,,,0,0,0,11526,6,1,207,30,0,0,47784.0,49594.0,42946.0,37787.57142857143,39376.142857142855,40255.8,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,4.48127140974967,4.484685863011894,0.0
d_1641,36126,2015-07-27,7,2015,,,0,0,0,11526,0,0,208,31,0,0,37547.0,39058.0,33928.0,37584.57142857143,39166.71428571428,40052.9,-0.4999999999999997,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,4.48127140974967,4.484685863011894,0.0
d_1642,32955,2015-07-28,7,2015,,,0,0,0,11526,1,0,209,31,0,0,34138.0,36831.0,32179.0,37415.57142857143,38889.857142857145,39719.86666666667,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,4.48127140974967,4.484685863011894,0.0
d_1643,31593,2015-07-29,7,2015,,,0,0,0,11526,2,0,210,31,0,0,33376.0,38095.0,38077.0,37160.857142857145,38425.42857142857,39642.03333333333,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,4.48127140974967,4.484685863011894,0.0
d_1644,33587,2015-07-30,7,2015,,,0,0,0,11526,3,0,211,31,0,0,34195.0,37478.0,41844.0,37074.0,38147.5,39688.96666666667,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,4.48127140974967,4.484685863011894,0.0
d_1645,41478,2015-07-31,7,2015,,,0,0,0,11526,4,0,212,31,0,0,38441.0,41847.0,54154.0,37507.857142857145,38121.142857142855,39802.333333333336,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,4.48127140974967,4.484685863011894,0.0
d_1646,49150,2015-08-01,8,2015,,,1,1,0,11527,5,1,213,31,0,1,42624.0,45660.0,37489.0,38440.142857142855,38370.42857142857,40045.86666666667,-0.8660254037844385,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,4.479636483371748,4.48127140974967,-0.036483538452170006
d_1647,51541,2015-08-02,8,2015,,,1,0,1,11527,6,1,214,31,0,1,44192.0,47784.0,43532.0,39490.0,38638.78571428572,39958.76666666667,-0.8660254037844385,-0.5000000000000004,-0.5160623910158526,-0.8565509959010037,4.479636483371748,4.48127140974967,0.0
d_1648,45257,2015-08-03,8,2015,,,1,1,1,11527,0,0,215,32,0,1,36126.0,37547.0,41538.0,40794.42857142857,39189.5,40217.7,-0.8660254037844385,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,4.479636483371748,4.48127140974967,0.0
d_1649,37658,2015-08-04,8,2015,,,1,0,0,11527,1,0,216,32,0,1,32955.0,34138.0,37355.0,41466.28571428572,39440.92857142857,40021.9,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745,4.479636483371748,4.48127140974967,0.0
d_1650,38279,2015-08-05,8,2015,,,1,1,1,11527,2,0,217,32,0,1,31593.0,33376.0,36049.0,42421.42857142857,39791.142857142855,39913.26666666667,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,4.479636483371748,4.48127140974967,0.0
d_1651,37798,2015-08-06,8,2015,,,1,1,1,11527,3,0,218,32,0,1,33587.0,34195.0,38210.0,43023.0,40048.5,39928.03333333333,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,4.479636483371748,4.48127140974967,0.0
d_1652,40137,2015-08-07,8,2015,,,1,1,0,11527,4,0,219,32,0,1,41478.0,38441.0,39895.0,42831.42857142857,40169.642857142855,40064.3,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,4.479636483371748,4.48127140974967,0.0
